comb,sigma,b,epsilon,c_min,d,T_s,T_m,T_sr,kappa
354,0.5477785499445162,0.2092845498577226,0.1324157511361409,310.48188522503824,75.91811394315772,84.72606172990915,0.7746614422849379,8.617573711693753,0.6125198121229186
355,0.6494491412315984,0.2312011931024026,0.9375271944312844,344.9496057086915,21.4436065600235,50.04916636126744,0.4048566971253604,5.116536289287265,0.49379788354574705
356,0.8630071505198721,0.7916792286722921,0.14533548260037787,40.048724976462125,315.54102843411266,46.176256020410456,0.4416264794797171,8.436689153652171,0.7411152376688551
357,0.1925533831405919,0.027623926277970896,0.30760451980214565,74.66651505889297,30.25898311952967,40.932463489205574,0.5907241826006211,5.2764797002361155,0.4988410778825637
358,0.7149819745933637,0.18782192192599179,0.7212924607400782,318.4788647895843,170.3131800379511,79.67808617679681,0.42702265399461614,8.360231008817674,0.6084730594074353
359,0.8756643860905897,0.8542899043329526,0.6480056816569996,268.4616656467244,3.581470250713639,20.877126649701502,0.3094855240201578,3.984656740402337,0.08043248877860605
360,0.4121932120134588,0.2033699036568869,0.68865634373785,29.456388539786637,173.50624064584264,71.85236151184142,0.2754709633027669,4.325608878407627,0.40206720000272617
361,0.08845696374587715,0.9099521430039312,0.1654281674339436,251.96149573693276,308.470705499609,83.26839028263907,0.10463417404075154,1.5699286965990904,0.6980518024924677
362,0.10971107499790378,0.9082520428900607,0.7566334447956178,193.76003861880747,27.69149138978403,87.6353063672667,0.45869276982871815,5.798992545768385,0.49106763340509496
363,0.7043061068910174,0.10837040937622078,0.047046996659366416,121.22883202200235,10.584824497008697,26.79148593778629,0.7517065739473328,6.10099123852211,0.2562067834818736
364,0.5568804477858357,0.22420729475212284,0.9900302229921799,264.9490782005161,156.65962915608102,16.254143970154924,0.12129508995288052,9.126774178607855,0.24511262714490295
365,0.3884696601559408,0.7477296303019393,0.9162917782990262,236.02450908812136,233.09347315069846,62.06149876428326,0.8956369423004799,9.836994025361491,0.8825376313086599
366,0.586114561243914,0.3223843058720231,0.372510312513914,140.13578252650498,307.71738473973795,19.28468389240303,0.20370842065429315,5.238748027231312,0.33234467114019206
367,0.9973704622401856,0.4173813580898568,0.6508268450892065,268.88035530086904,213.80495872428457,82.39710707244068,0.848600792148849,4.639224086241098,0.15036055436264723
368,0.4684787330669351,0.2652134322221391,0.10915281072910875,20.13364594838023,94.34685998447891,7.334168581984006,0.7612423348706215,8.011014760839519,0.7936067790135276
369,0.9076807543318719,0.9661736756418832,0.23592474650149234,86.52784936759323,184.87048078442368,40.3026496980302,0.7074626115630381,5.3804643216247205,0.309120068453718
370,0.7157400435430463,0.9728506494506728,0.8397640739430208,319.690849680236,20.688374638050796,70.99179070770111,0.12961758577777072,5.762362768039107,0.5125133364915382
371,0.49238974971254357,0.609754762516357,0.37907746063405645,24.50216163444966,7.347639372705482,10.649855529329507,0.01150435453420505,7.082350131949876,0.5901486516718287
372,0.5724996654237621,0.8000516886783298,0.011305209639947862,206.88262405651807,97.08543070653266,66.69254922724235,0.7916091139416676,8.958874768957497,6.516857095994055e-4
373,0.34547878229315393,0.9337991608416196,0.19666259673610328,6.256522143976391,265.1634677536497,75.98671848143265,0.8019626147910022,2.0081063258100764,0.7747640813544858
374,0.4971372200457845,0.7970831891715061,0.43657949854037725,72.02554541042745,128.96697844376695,85.4332101028359,0.14915488918707706,9.040053887131158,0.3433799266903661
375,0.1593407946799416,0.6243254876723513,0.6797081233868375,195.39191371884348,207.2510081325043,55.471236867905596,0.9153799787722527,9.111558665652527,0.24795087964716367
376,0.7267427529126871,0.7538777924219612,0.378111309631262,111.90899938599615,335.82689370265416,76.09792142974796,0.15649011822114697,7.631807971479372,0.48401386350719255
377,0.2515215930487029,0.11255811272072606,0.6771241258215159,189.69514275130777,222.6108385547884,42.6875429738902,0.0036549574066884814,3.330667061162647,0.7624085862387437
378,0.6907613959622104,0.19657535289786757,0.28743125111283735,199.8067853096485,255.50275914829692,8.193044535360764,0.08098989262385294,7.022392446237616,0.6669132250060793
379,0.995929270356195,0.7249689619431737,0.054292917762650175,130.98040366433264,109.96274013826718,67.88148134885658,0.7013169699644204,6.5172610182838975,0.8723870793627575
380,0.7713305493406951,0.6616334002565127,0.5526459883528296,35.48267107810229,225.32554822249523,16.360393291149755,0.22719971618591808,9.944640790219186,0.43559982764488087
381,0.4244566326546483,0.19505699343723246,0.20366999061685057,69.09104853295982,99.22214819521457,17.689681311082097,0.7655120806312189,3.1754103070124984,0.6050919307819568
382,0.7493357342220843,0.7878830568245612,0.8577442029966041,16.34277540397197,265.4992544434229,1.9720058794850481,0.647429239980178,8.978627440783892,0.5893897990558762
383,0.0011713042575865985,0.059087456100154666,0.19165961935208178,87.08302307841033,234.40271923652105,73.11710254258873,0.8057340778398793,7.3370740643122705,0.07515751871140673
384,0.8568360519749112,0.5254181412344333,0.6335770851371344,240.10899252724647,271.4304294961058,28.726178497298154,0.16952633361378686,6.712959993852768,0.2079830886067357
385,0.8703751493783202,0.0702510138351936,0.8642940318398178,196.29764039811045,327.1086378429737,84.62179900926631,0.6503796994143631,6.295861482013948,0.09307475885516032
386,0.4024766710158437,0.7559109766515903,0.22727425727271475,3.039019987882674,145.05010867301561,78.13324137069098,0.2339703823577147,8.728286371247144,0.44509384799259716
387,0.689976948109921,0.37478500040899965,0.9029149281275458,234.37022648903428,283.69298399794195,35.43592491358961,0.19328525281953626,3.9908799634701575,0.9423639857193921
388,0.15868259700154885,0.5057289501274936,0.9340209629461169,304.70994270467907,247.32338081112692,63.989379648784414,0.9289586319774389,8.103874180392829,0.03960154577158392
389,0.5203805258667562,0.5599980688805226,0.07589234009175562,73.36491032892765,63.56991869116481,86.25264838902302,0.9262612646410707,7.656729290308896,0.6678462857054547
390,0.6636114249210805,0.7882471757105086,0.7126978072980419,24.036717035859823,231.4358834349662,13.783503199920059,0.3214079806467053,3.710042968526482,0.949811029877048
391,0.36328691615699793,0.8460421665264294,0.0809457932158839,206.01616240085662,71.2707166163111,60.56999962601765,0.36251554544013925,2.94712509582215,0.02372242184355855
392,0.5977096748785116,0.7219079780934844,0.8947309989861678,96.0702502429545,31.538593188215977,89.32005989080062,0.052891905596246944,7.62146893534693,0.91864239996369
393,0.41870794736267997,0.3060223066860344,0.010034970722161234,350.71281877725573,15.107527326077221,62.153138335233784,0.505659242504742,9.161463951122714,0.1440051697064191
394,0.6806262805960142,0.5411010509980843,0.1627285331748426,256.3629603931576,16.396180827597156,51.03644447547453,0.1632555022763554,1.9990870286070277,0.8591149849542417
395,0.8811802401209716,0.21172216197429225,0.22266710737417453,8.093459617471694,317.71606231563726,24.33469442937104,0.8397681807053741,4.692595629342598,0.08939323610439896
396,0.30012366993026807,0.8534320433584508,0.8284327560551464,88.22921090449096,39.94032456246764,29.617510588448496,0.7215870154770091,8.646951092213857,0.8616559631451964
397,0.6629494842730929,0.9256655922536738,0.25304386829701253,14.20172506749034,358.91120386455117,37.81464607751532,0.13090730686066673,1.5143548592964653,0.02842052810685709
398,0.9024631280682516,0.21821630492270924,0.6269930728799663,170.5063686524555,323.06841407019925,84.07758105023416,0.3410060828940477,8.86867298488971,0.11059122644201852
399,0.43493941246555184,0.6453390632879454,0.615236157622654,249.22669213053285,313.8027764593875,49.77428883223096,0.5307892251198646,6.609746255642037,0.9942267243124079
400,0.35097920661233367,0.5617856813198887,0.8656161775996443,97.78240874523223,153.89796368840058,57.00542813223483,0.07010093875066377,4.608036970176501,0.7828958055584225
401,0.7749399866994936,0.04290589273162186,0.4740221189507283,116.14012156563551,140.84251837957464,33.66910708265146,0.6940977241976652,8.373806416724808,0.7866268633359578
402,0.7566992327845655,0.5993928834376857,0.2736935169203207,294.22993850249946,293.6190275375955,38.381405176641884,0.985330552512547,8.511576117373536,0.8347004550828133
403,0.2419494679244235,0.1514140544210095,0.18364152349787763,363.17434467431303,300.05746432957983,50.456572034773885,0.759263351875823,3.561615026012994,0.6024251102204434
404,0.3946693654644769,0.24500749574718064,0.3041345666155685,359.1201698585615,71.78706897786725,70.84301404605014,0.06803803779464215,6.13006572323828,0.36224908874277023
405,0.15137256151763723,0.984119704890065,0.0317718828455545,250.44039322306958,339.29682837390806,2.531408257565694,0.691116838621907,1.0380239413622767,0.389474810939515
406,0.5098041469519958,0.740186654580757,0.654745038752444,187.46765464660524,176.15308001623956,81.13680972656584,0.16424312950181774,5.715950933644316,0.9564265219124499
407,0.4503432353378739,0.9384180904387031,0.6688046760477592,267.8460517465919,11.119034482914023,24.89809380453313,0.6689427677185741,1.2204291081198027,0.8527483899747021
408,0.7559924436875153,0.15389395798044278,0.8892833238295279,131.24335082458853,359.9500063226856,45.54553039547196,0.029248274663230406,4.723166551170172,0.9973783162222244
409,0.31194891363265925,0.25261973226536066,0.12434641217836179,162.70140754666178,32.72049999331124,13.829524343636818,0.9380482866726816,8.482140486593124,0.5417346684592776
410,0.115100335867377,0.5556100221544038,0.6419621550510638,172.21262727330327,127.29326350703464,22.316418107554547,0.9874705558589194,7.5755726789115,0.4131635244481731
411,0.5556442805314437,0.18519495567423291,0.6354575975774788,18.216839175947012,272.4565764091853,58.85374915466667,0.5096642761351541,4.448900289162994,0.9937147143729962
412,0.02694322518026456,0.20281913394317963,0.36898020424414424,77.20882517488748,254.96709631986639,43.57180312513048,0.08860800697328523,5.7065443165558385,0.19277974470029585
413,0.37569211426074617,0.020579573078313842,0.9939788318707142,183.05743076167553,238.50610711832996,10.289264767034677,0.7570246935675387,6.181684931912227,0.36985388478054665
414,0.8354342563662213,0.8691403937910218,0.6392196001922712,78.37856325368136,276.78120658238976,28.054423665149834,0.1919594183873851,9.194381432558643,0.636511087102117
415,0.20476973772561177,0.8981409754988272,0.7394897196579259,228.49245338730665,105.32017931446806,41.43530836056173,0.6048781810775399,2.157773926881142,0.9157426598111633
416,0.7103384292605333,0.08111743379407563,0.8844716119177174,244.25319862565547,138.50019367546776,79.9718925868608,0.2632588599268347,9.25585624655243,0.9730268247523345
417,0.28613225772744044,0.12002175798779353,0.6969820785692428,296.5819337504074,193.24365825008041,42.90683483505109,0.3424034868115559,7.384795131536899,0.5072733728254679
418,0.7779544945356902,0.8813227317177225,0.023697837628424166,56.78787288375944,322.3363214627085,74.06858625876787,0.34486916358396413,2.6384280288068114,0.42931705137202514
419,0.45576311648241247,0.9370102204608265,0.2111770595407579,158.62397673644125,146.63731096557436,58.77355542790587,0.3438994313240983,2.115538459812058,0.11188274630974047
420,0.335828486274695,0.1527720731331501,0.06121474294550717,51.126307742458586,131.8294692397779,85.78218317919922,0.22930699109868147,5.958732406978495,0.0219311642292887
421,0.03129525910387747,0.24237636963510886,0.7644192878697067,215.20451753453165,17.378634838326835,83.95521334663196,0.2125828083753586,6.118517417766852,0.32605871647666207
422,0.5880884019173682,0.4141826428428758,0.8812890116102062,202.1492645708427,178.76749707354512,75.24745107639231,0.2968987306735944,3.1835846902458,0.6932145267976448
423,0.7220302222443279,0.37731390924868174,0.40721087051229554,305.5266116093948,7.697683079636656,27.626014747617766,0.9982257165096234,6.066980954828207,0.11614016118692234
424,0.5252880235705525,0.8734714856913779,0.5212581080547534,288.2656634091705,356.91867674912606,75.89647055995349,0.22052229299675674,3.601430665694876,0.4957193737376947
425,0.23561598479165696,0.9140684003995265,0.10028802039055154,117.1255827724442,74.57746654218622,59.258217886231144,0.9293049795592669,5.242665442483499,0.28447622415516527
426,0.22536196688306517,0.8996998277066741,0.2892816139862407,300.50128594942095,95.40764758634474,35.481290123803774,0.45705713283712973,4.387089410026558,0.21447469272860326
427,0.9538317480646074,0.7955375292527024,0.5019029656525236,56.47500024567098,151.5300000666771,78.35185495453747,0.9328688889499753,2.5756290600895886,0.8217707220590673
428,0.43313745213858784,0.8345311521962285,0.7690429597892798,303.0364169002294,291.823263827526,49.14049636851949,0.3645879324472044,2.724374948103679,0.07160935074393637
429,0.3190836563722696,0.5162111745774746,0.569954508646857,64.80033211472184,236.1190044357134,82.7437993827283,0.548508561105933,4.737413446001243,0.8445486384355463
430,0.9036864483233076,0.2812082638517022,0.8681262012082152,290.19636065712723,191.54378512497152,48.747265063958004,0.472334344699746,3.813562791987322,0.8548777185592334
431,5.316072355490178e-4,0.8404357122990769,0.01781442298181355,221.05809805733114,19.095777585250325,1.1305024338839575,0.12527950862725265,5.738554614247288,0.2570507940142415
432,0.3802734974389896,0.536743019591784,0.7149627521506045,301.502208494173,209.25827626215667,63.6483738352356,0.34514347211364654,2.365063929524273,0.07449347300943919
433,0.3468984357931186,0.9309342089768033,0.2837765576695092,206.33850553708822,110.20625026540459,54.31603541529621,0.9120780664456543,8.932110435953131,0.14112260630028323
434,0.40615681460360065,0.8209880083890166,0.5805587589172646,162.1462195026204,65.98407875468767,12.407326537216314,0.8837819027050864,3.015750951614464,0.37324570564110765
435,0.9963109589335508,0.9391297580513638,0.6921295400841627,164.2434855083078,255.28051946328858,66.35974755211221,0.889941455258755,2.69615085992869,0.9599042393201962
436,0.03685789088229649,0.16935134614002892,0.6166331321841572,12.175510942807794,221.30893623734264,14.210646036788589,0.6366379014125559,7.420507154751569,0.6283687784634531
437,0.45854022074071693,0.26482563900295647,0.8354898202961777,24.745399218931794,358.28525753917637,71.30524923040113,0.6635366618172266,5.693576238807291,0.2558293175268918
438,0.5077701245239005,0.17858092967863196,0.6647514081192203,236.30600349879862,113.56908452386688,18.455378600126597,0.24258516412461176,8.293292843292468,0.5948071777641307
439,0.9894444551120978,0.6157391982127447,0.704174850674579,43.06591620817185,281.339181724634,89.38797096732492,0.0642252858451102,9.98177599277231,0.3247924750819802
440,0.24859314791532233,0.4593845842422452,0.6223636108362116,45.603747339023656,266.51677126538476,1.2296800140650013,0.9825018406729213,8.190131205709418,0.10603721375530585
441,0.5323314830434974,0.8715438156116289,0.507335046598455,211.2450218139082,203.6945706970189,47.67337184717902,0.3724137255898677,7.180556967877551,0.7236584041940514
442,0.2017101428876631,0.256756465413142,0.3313707721559331,62.31835208742172,202.51337743032724,72.81190561163285,0.3659761261981912,1.9087079943565186,0.07073339553736151
443,0.6120450854946393,0.4549414171569515,0.819183165214723,294.9765429286733,163.04771084697637,41.070248576797546,0.2448364091478288,7.525338494243333,0.5819120989129879
444,0.3374857992795296,0.42480839569703677,0.18934928886941635,154.2393795726776,58.3145157845756,3.1241669948014894,0.10723078579991124,6.73747758705914,0.140943992882967
445,0.3969888625082094,0.38990927904774436,0.5591698910910636,170.7675830138713,349.0616274578795,67.62830738525,0.753611241197912,2.3371532040820457,0.18082104811095634
446,0.008900756458984688,0.016756343628279866,0.7626055521324743,54.92236528192014,352.9963892722232,61.839010161322534,0.4614644134272821,5.6481069504697805,0.9795706788264215
447,0.84113901442196215,0.07857434312161059,0.393404982825974,213.0965080687776,38.23162095775735,54.54154987890064,0.2546856967222411,7.901204332101159,0.9045814516649116
448,0.46141389139764943,0.7024850040245801,0.042490081240655855,69.35108292964101,100.66025233743807,8.380503125463147,0.6705138375044335,2.3300876070503147,0.1663286333309952
449,0.2071623210576363,0.8552181491968222,0.0018024047762155533,360.55762214325813,13.258178937829099,38.647592427364316,0.1517738329814747,1.3699288177676499,0.8178074184046127
450,0.2662373859330546,0.7113575797537341,0.6476986091702711,347.24412700321676,116.21196006663145,25.64609331331565,0.0779108446657192,9.046938604088034,0.4379015189148486
451,0.36253248862293547,0.7846020049930085,0.5309445829768665,251.87754192891714,50.16631808500551,11.589288810639177,0.08986235034791752,5.0461475088659205,0.22206033080653287
452,0.18229513344634324,0.7965222096773796,0.38611334591568447,317.31490252003516,313.6383262771452,86.98814971996379,0.025071878076996654,4.799074088401859,0.34594232332753017
453,0.17541636862442828,0.2335610222988762,0.38806346800574104,300.95612529698013,241.10284254599082,34.87671483654832,0.8247091355065349,5.088257145358715,0.09639912584074772
454,0.1676150166739244,0.31681592395645564,0.8411378986227792,224.55762638398855,118.26846384985932,54.20530988748302,0.4139587000689935,4.683091976107331,0.566624320192961
455,0.7862748662345111,0.3822289653213229,0.8703931274367497,324.5556583499491,268.94782639390417,64.89367049431499,0.8331025220914744,9.760311257453635,0.16890925465268083
456,0.0600023348107934,0.22363457254203967,0.5559892977299169,288.43059731450677,59.20271674787626,49.31347078213072,0.8657266636036802,3.108032253385521,0.7873859458132647
457,0.03527757172728889,0.1130863842042163,0.8049037621212192,55.48438327644766,272.75187025472616,73.29475666593784,0.9491725377414841,4.508613105059136,0.20152343037701212
458,0.4267618184867315,0.5608876834330149,0.9526473697859328,271.5389297172129,251.4260617582798,30.899414540197697,0.7996279552306514,8.779029617108405,0.8070283736176789
459,0.43266294918605125,0.3106643792509567,0.4776140531338751,304.905986348018,110.85627326231636,12.267727446121166,0.9542192508927546,1.7795071926841048,0.9113316202682908
460,0.6950952783436515,0.5453055287282914,0.9773717210958712,204.7438176914856,62.26692915752809,69.40341683207778,0.46595067109633237,2.1767432613919953,0.2194595990073867
461,0.36487321435171177,0.4991356033158954,0.29495987098431214,36.91516563792527,197.7335969780488,87.96669649494346,0.13934636670700273,9.000725072029512,0.6874844896150752
462,0.4195962857299019,0.9572762143143918,0.4416226523113437,263.46470399116276,143.82086390885246,85.33848231301526,0.3891156465020031,9.061624884871533,0.5096683670440689
463,0.42825421785423534,0.5246391139428597,0.36687868847628125,363.6008582650989,317.329487845486,56.41760465001013,0.5004054268151522,3.031873063588515,0.849303525564028
464,0.0792659187070094,0.6363492250109557,0.9715319473179989,176.82409162056445,197.42608862931374,63.45506090302137,0.4522847258169204,9.783957434589741,0.9197814776161686
465,0.4642857812060975,0.33675088797789066,0.4533601601200644,235.241311112611,174.97921308138686,58.455760283652,0.5612263501498382,8.223283372014528,0.20836034300224857
466,0.8869776168267708,0.0915883615105413,0.3758319608608726,132.7506622554198,292.8906438249424,48.282575822912385,0.6420312792132609,6.020747015473665,0.026792644711444154
467,0.6862565918776672,0.8286188788344152,0.9559814686025493,139.13016266516297,234.87589826497808,81.98216188790278,0.9436057400954887,1.3646168304847088,0.8194279284724034
468,0.6949018634571694,0.4574928079575766,0.013401295364135877,265.6588645806119,256.59074254246616,29.0441243192642,0.7633475359100849,2.6275009896778503,0.3113400319812354
469,0.13248571118712424,0.738167244394077,0.25579842951660975,90.41768964022398,364.3458393239183,88.13604422665341,0.8063263731840998,2.5305277810674163,0.6991037956839428
470,0.787215349873295,0.3866986397122964,0.1021076261147391,100.87570434100033,134.18780834345708,21.18577812950802,0.7686506409256253,6.575447650773451,0.7362430388301145
471,0.23793834727047944,0.8323686895552092,0.6209819876544643,289.735768730998,37.46018747819122,60.93247968367441,0.20945033701020294,8.347021593504353,0.8888499603713863
472,0.18739816549839453,0.4119800186678767,0.8931827233496588,358.007687015751,220.96259893663972,29.13081715730741,0.8993605230038519,8.122341848613228,0.7126729378397576
473,0.7595932003497146,0.9760958145912737,0.4224956977213733,131.77963396768868,259.6948250966817,3.4810780926460865,0.4740963526275009,7.806665772978682,0.27182270990801044
474,0.9703243532688357,0.44279380215797576,0.015620168353198096,246.5049896844223,18.09449666859023,16.7983045667687,0.09775410242006183,5.066987380563747,0.6464682911965065
475,0.6517472834389191,0.28054059721529484,0.039485939763253555,259.71521359482705,191.78205129859688,40.64197545287316,0.39599321167171003,3.035641329336213,0.2852123378883116
476,0.098816516980296,0.17580050506582484,0.5682255397115369,197.7477938778326,330.725549909411,20.507740909234155,0.005668148246593774,3.5510890897845386,0.2102740336940624
477,0.7174064359746408,0.35644249614467843,0.7059081513108686,267.31030942475644,337.9164486679593,33.285759025238455,0.02668952119164169,3.0069692583139984,0.5580030187722296
478,0.8297734120560344,0.4646371237260755,0.5817823554610367,331.60109407870914,109.16917713002861,81.74862838876388,0.36895471523492596,3.7450600755664056,0.5266154226823709
479,0.5855917507426348,0.7469494807138107,0.9873970596292057,82.62953356399238,342.248484341953,5.38889881700161,0.8594773462556768,2.4728295183619484,0.1759685635648202
480,0.8576023899426218,0.4724982079460751,0.9007872208624612,114.61622198919952,78.04955225879233,4.443267411770997,0.08265754719870165,5.468268786845962,0.3960640424371231
481,0.343532682599267,0.5621321334857494,0.7764144580643624,137.2820300814703,169.2412641645372,52.37796895431238,0.4739196208412759,3.054952516924357,0.32890630296617746
482,0.9188425647479016,0.9751811743234284,0.25199853077717127,226.80540803990215,204.50371944414823,77.3108279448594,0.9889567082761787,8.554316353451693,0.981788750896696
483,0.9472545155950356,0.5965408619195223,0.4591181328129023,89.5001673129365,22.705604974466375,37.3751812526288,0.361782609293703,7.193365728929639,0.10368931882618926
484,0.8001441647731699,0.7903443431751802,0.016509494468104093,210.26846883153618,171.33327317720372,52.50435545062996,0.10892421965627,1.0067982634280344,0.32144463051203637
485,0.3855320733252447,0.5523786883973516,0.1638264959445223,27.821924897426367,167.888360823296,10.829238157302607,0.5911797317783348,3.576555017525563,0.5313185449456796
486,0.33451521199312995,0.2254746014638804,0.49867071497649884,143.34247740124167,175.25615229099057,1.2913192015390378,0.8020508462716825,4.3586414021854285,0.06099695812328718
487,0.2844835062478669,0.43327756687114016,0.4380162672221195,59.62935055678934,195.55860934284328,57.32742211059178,0.8803192543040496,3.9637349037351086,0.4237116137938574
488,0.5147180492156185,0.3323092905790545,0.6586541953189299,256.0379453317285,80.01132487894222,13.259650210243649,0.42941142102493907,1.5072007997550536,0.6210478368536569
489,0.6387830340459477,0.9224919660266023,0.9475182457421907,90.72535588594378,312.5569795190589,32.71749003699189,0.5175913615224418,4.2752717526298945,0.6743295403646771
490,0.07806851332215592,0.8331506116010714,0.43241379547910763,10.627788069184124,124.49834939946048,39.557473228060175,0.5979178802713286,4.936949341780972,0.3460597945828922
491,0.3706478278147988,0.6273815760130529,0.8633779456077609,203.68991266918778,199.64049552660435,42.64459207619075,0.7815681496683974,6.2317295990234705,0.6902284619086422
492,0.34866468578460624,0.2164726980032865,0.19364528890303337,46.36966434483678,290.45711268532926,89.97380611207848,0.622647331936052,2.977848728863755,0.6621529725270812
493,0.6464621026704553,0.8026570997019299,0.9381998079884797,159.03031907990575,164.60279504046775,48.43902877747267,0.11028521378315054,3.4906455933691465,0.041331870693946254
494,0.9328186483662575,0.7260650230520405,0.9332165598415304,118.65508625091016,189.659565291198,72.90836982790451,0.6402769053902011,7.14380647609313,0.3666198207871057
495,0.6591946704941801,0.6019645761188586,0.7004591420309152,60.63753917795271,319.02731940422484,22.60326489992067,0.3495075283292681,7.831889740794432,0.8800690954751335
496,0.2789305236085784,0.7703182745124213,0.4576998503014911,237.32698127789794,159.60121500592305,51.634848868934206,0.9006328644172754,7.93969845725852,0.3046141853660811
497,0.05058255750546232,0.8276145145250484,0.16758715577679686,316.6681171164155,326.03412989166935,78.99362875208095,0.31087904757144863,4.089550607860787,0.1887487372942269
498,0.8366729936331976,0.8523091851207427,0.12646110172313638,17.214057662914694,150.07150347641763,67.48799057961442,0.057497875716071574,9.573013455967418,0.1635057095172815
499,0.7201204090041574,0.3912973582353443,0.2756095621353015,334.54520540727975,282.5180375187546,24.700966601399475,0.28095812925486824,5.265780577543424,0.08848080096463673
500,0.7374440153120085,0.9281748251058162,0.12058626546850428,172.47562979363352,43.08001668067276,1.8102115756322164,0.4915725985104218,4.1446154395591,0.7006924038087018
501,0.7825005141871516,0.9937074702125974,0.03711605180287734,255.49574293536395,117.74366386588477,20.227916537940736,0.5812150911609643,2.7448858542670496,0.02579293097741902
502,0.4608280516618397,0.9514080461564008,3.802083085756749e-4,61.034610761925585,207.92009642521106,81.32204086628789,0.9747324982096907,6.749376858377364,0.6799085477432236
503,0.28874106529541316,0.11568365442543291,0.6813243798257317,343.25741321195517,177.79695596509333,61.397930431406714,0.6602889074394479,4.966777065823321,0.015848551360890268
504,0.18089365431526677,0.5347833276246674,0.20575016745133326,218.2763491695538,230.4279293583799,10.003788250010693,0.7663499458704609,5.456388374174945,0.5240181142662186
505,0.48268662205478174,0.036896304574096574,0.9679694714243524,183.69225699211506,22.85744285908155,55.897307845388774,0.1428254015003331,7.662647923715879,0.09027790022129192
506,0.5588034591113683,0.16438991578482093,0.5828543211712968,351.68610982840806,143.57651346296817,50.196615080028536,0.21126455322117546,9.969350046797889,0.5008462435703259
507,0.8728051238630432,0.8445950111791026,0.5834004584925715,219.0083136855155,78.91337898045126,23.09668469174276,0.9476304209160152,4.8445524615950415,0.7528653988623991
508,0.5486788268520031,0.9365413547977806,0.358016044691205,95.06791134262681,130.0146778938351,33.042824188112746,0.5875853854769375,8.06370255603618,0.6148761666908394
509,0.8433725708767306,0.42732248615729623,0.8996069234118331,196.56108841992466,34.639392694224604,66.05019007348503,0.9623719977026339,3.7774871906552,0.5228706356573384
510,0.2185797152677551,0.1934680936790537,0.7484256777544506,232.02453486095965,250.68923892638085,44.882230108682066,0.20810994959971868,5.771305652564857,0.37705902196792884
511,0.47807217566855253,0.2884838956426829,0.5966327844501939,110.89422123704405,278.4098307576496,6.691743319621542,0.4286718400355894,9.844428331538802,0.7679100932700094
512,0.014456709631718695,0.46779221801483073,0.05822033975715749,257.85333656306267,122.726367706744,20.079084223906975,0.35737193758715874,4.04292177309026,0.7189528734663035
513,0.7586212729022372,0.056695033378433436,0.20022751757805235,279.425836525166,201.37452303830534,12.7042910073963,0.7151295320205391,5.589221714924788,0.5024566100249067
514,0.6021952849258668,0.6180807656114921,0.30360097082541326,358.1754296682209,134.49899496994726,61.547046670325564,0.2689477148572914,4.612168167742435,0.2647490713673178
515,0.49360772741539405,0.8037114789141342,0.4913574841406662,200.20629290362297,309.86856241760216,13.726961490618997,0.8274753341339529,1.3051053901517298,0.974457426113775
516,0.0524946924506221,0.06076055089128204,0.6188228549836203,78.09861119356007,107.4166719493689,25.432686325332615,0.9842672684057616,3.5450332829887046,0.33685561673832126
517,0.7218852232859936,0.6124357705961447,0.41038754663662985,279.97895128086657,122.4472747698631,6.74706680200668,0.5020325044824276,4.660889168438967,0.8140545171345585
518,0.5825488451302517,0.9921913394427393,0.8919861518763937,255.85252174302337,9.563544092924333,29.406818840952592,0.47661763143376445,4.879307888905751,0.38324308787612243
519,0.05148199195065536,0.14438858721312137,0.24409129414963535,158.05611356705575,343.1481183220409,3.5005369639438575,0.20548761646822095,6.243729686672333,0.8873152898808475
520,0.7705512411124072,0.9640438720451202,0.6823960904057603,105.0883194183141,359.6496266356734,83.55941902334848,0.6032985798274166,5.865806996561121,0.8023831296511926
521,0.14706941185123287,0.3397965565940831,0.47525871476414616,67.28832020170242,334.63994450530595,60.06758204931882,0.9996518369957339,5.4795094981151635,0.3256787036682945
522,0.655787609775085,0.20040525573515333,0.851244214925915,99.77860078158379,28.04617656572163,14.888767246825854,0.6655849171439185,3.5333050259435548,0.8017611852206755
523,0.5873331730533391,0.27287607881845904,0.6618775753439404,337.33497592787893,340.9692665625708,74.89597637764224,0.38874003184516914,1.894852510766592,0.43435621465789154
524,0.247734221910825,0.7125017143101432,0.8209628286836669,266.34344181004315,70.63252877271921,68.20446433059429,0.8703178242456634,2.684612111536786,0.0017596677162218838
525,0.8765594733294565,0.5985071171894669,0.6198813342829235,85.8495342240736,305.88436834191253,60.25413796899793,0.5030875095103402,8.96906589946407,0.49065340812806973
526,0.922453021629015,0.08843039495986886,0.23791584299574606,103.1477583210498,44.69961746520177,37.9150135963012,0.7354308893913403,6.942053214346059,0.20064145956607535
527,0.9611849742820486,0.8598502737982199,0.12303131961729377,184.5297348266274,248.16603904626515,62.736671960797864,0.7965736904584337,2.0605487316760698,0.6346359632154926
528,0.8081170923232567,0.0474230573491659,0.6857817661606241,48.37170748487711,11.490745623397641,15.033688766311853,0.9611907237099949,1.6857478382741102,0.5170626025616657
529,0.5448716539912857,0.8139844743546564,0.3258284510017838,30.660329586945473,64.91002988596726,4.621677351399791,0.96755650945100935,7.736910998183535,0.9527102600608487
