comb,a_res_start,b_res_start,c_res_start,w_a,w_b,w_c,f_a,f_b,f_c
404,1,3,2,3.7548295693010184e-4,4.407119632219757e-6,1.5114864454932977e-6,0.7291410025840159,0.9432172870897921,0.7108751877241302
405,6,0,3,1.0325035071647357e-4,9.46288645981441e-6,1.8875437597568074e-6,0.993531583377393,0.5514747885563411,0.919946312102722
406,7,3,7,6.724975034255675e-7,5.7585791991129795e-5,3.0079441710824405e-7,0.9570411855502753,0.5350436285514152,0.8139068823849084
407,3,7,6,6.415756572333597e-7,2.697508847593986e-7,7.719785029463056e-4,0.8154744066060521,0.8888990606762236,0.5800341285080649
408,1,1,4,4.396660924788865e-5,4.835735936112813e-4,7.260868390795782e-5,0.7803123063558014,0.9070147938487353,0.8773800969634904
409,5,2,5,6.468190884691544e-7,2.530627481182724e-6,1.3112834986408155e-7,0.5094818294945871,0.9398824530680431,0.790889109347132
410,9,1,3,7.043689434561718e-6,1.942829676272724e-5,3.751439204635731e-7,0.5453839690035674,0.9098193238165695,0.5521058840330224
411,2,8,2,1.6720911421143694e-4,1.2427999536552566e-5,1.1656996956768432e-6,0.8436325800900812,0.7940848564187764,0.6745547425349941
412,2,2,5,2.9330798082032234e-4,7.702869339241383e-4,8.814676614994287e-4,0.95514021020766815,0.5461940809226362,0.5767916056729154
413,8,1,9,1.2923827187265458e-5,4.3625761752225447e-7,6.129704167963298e-7,0.5788889428335242,0.7100518352865475,0.996306691280217
414,1,7,1,2.3593976715755293e-7,1.6974581478080943e-5,2.1688060543314423e-6,0.5458880948813166,0.898798670696211,0.5793621187767712
415,1,7,7,2.6214503808893077e-6,1.9608595200076231e-7,6.74047611742461e-6,0.6914312996667578,0.9275521830207436,0.8813157342348714
416,3,9,6,4.240082706037205e-6,1.1906898355286354e-5,7.024197595405317e-6,0.684125501807197,0.723535667101387,0.798192441209685
417,8,2,8,1.0878143640681361e-4,4.041299172087486e-7,2.356651792774601e-5,0.9596547412447398,0.708253459134372,0.6300189829262672
418,4,3,1,4.222037212237769e-7,6.696614241581411e-6,1.0911298327945667e-6,0.5872541721588932,0.558960540871718,0.8747415320704458
419,3,1,5,1.4385733561434817e-7,5.892195471839964e-4,2.9284489497804636e-6,0.9457462386912666,0.9158536676673684,0.7372396183036035
420,4,1,6,4.629655792716314e-4,4.019473753915641e-6,1.6141180757852938e-7,0.9370265177451074,0.9081519336930941,0.926547630641493
421,7,10,9,2.019304963353009e-4,1.3094957874481024e-4,2.110397278245188e-4,0.6448353765422944,0.5090080141304061,0.8842584011136787
422,7,3,3,2.931034202285196e-7,9.329741211046513e-4,2.2708547638035187e-5,0.9506955877250294,0.5617708104751072,0.8162205376416678
423,3,8,9,1.7589928216925008e-6,2.4277082833689588e-4,9.700965915614388e-6,0.6585440344215603,0.9034792006727075,0.7510662563585211
424,1,3,2,4.169355016382965e-5,3.411439903168858e-5,1.0717589710920575e-4,0.8168446448009927,0.7677389087876072,0.9728419423355954
425,8,9,3,6.626259020881957e-6,1.102644946579179e-6,2.720512642239661e-6,0.7254773779222742,0.7993830307965399,0.579720763112884
426,5,7,2,1.6377068122454583e-5,1.0733592963576826e-4,8.882214171254973e-5,0.8752949318028986,0.6627915788760874,0.6407968277457403
427,9,8,1,3.297966063593058e-4,2.4938244362067115e-6,2.4147931937906546e-5,0.7952063081883826,0.9663056414708262,0.8503797323493054
428,3,5,3,1.2923691432490544e-7,2.5555900383149424e-4,4.867710509917387e-5,0.5560586872069397,0.825739748811815,0.9529546207120875
429,6,9,2,2.792291628605801e-4,3.551463706864049e-6,1.639785781770198e-7,0.835599948580144,0.8489472134761745,0.8981888495871099
430,2,2,8,5.608234267183778e-7,1.052755894901326e-5,6.34161381775481e-5,0.558164545491687,0.8830251862618607,0.5334220755714923
431,2,1,2,1.6787619386875343e-5,8.743495601268247e-6,6.237298894597148e-5,0.7694383411527379,0.5230890485047129,0.5224270066784229
432,1,2,1,2.9527080654957168e-6,4.0091972989490184e-7,1.4772398444374116e-7,0.9411290533634601,0.7462225506674731,0.8673827992841834
433,8,1,8,2.1312628261057175e-4,2.490323217793647e-7,1.0109503932559265e-7,0.8545626862106146,0.5559402610966936,0.8492763336618664
434,6,4,4,2.607982551246902e-7,4.889567896575316e-7,2.268341558733052e-4,0.8332041479807812,0.6472271131222369,0.7822099673263729
435,8,7,2,4.68398639276218e-4,2.922966623394608e-4,2.57901306333732e-4,0.6419246835294179,0.7471788581843721,0.8024967015186557
436,8,7,4,7.700387094844496e-6,3.046138769889708e-7,1.1473902832136005e-5,0.662232384311501,0.6533141573630273,0.9747700232747011
437,3,2,3,1.0737317507010781e-6,4.237765473529944e-4,1.1639491360063948e-5,0.9832542239946779,0.8799776341122343,0.5453575603798964
438,3,5,4,1.3763246325353636e-4,4.0102814589746934e-4,3.5103187336202865e-5,0.6092069379829336,0.7627546754033537,0.7230106780119241
439,6,8,8,9.171255152489931e-4,1.3219356020438792e-6,7.192948047155737e-7,0.9636109179107006,0.6326686198181706,0.7143425253392197
440,10,5,8,1.1421887237606609e-4,5.144482936325882e-4,1.2315136793126505e-7,0.6249673952423036,0.5838606006621849,0.8805050504503307
441,8,6,3,2.2483732978504316e-5,4.470354891190506e-5,1.4352882520275021e-7,0.6132270517518046,0.9590911200882402,0.6129125384916552
442,7,3,9,3.7496972827578735e-5,2.5989078973413195e-5,3.757264446102722e-5,0.8072686154495459,0.7597890960391378,0.8101815915274201
443,2,1,2,2.3949427194814626e-6,2.9022221124420956e-5,3.0126159725367977e-4,0.7521372334492626,0.7793810651241802,0.5586529748174361
444,9,9,5,1.2191776471744348e-7,2.818907078431186e-5,2.069828175427438e-6,0.7623175536884228,0.8663347982161212,0.5209949402938364
445,4,5,2,3.8695956446697244e-6,6.512324465202203e-7,3.2411268875231795e-7,0.712461642524344,0.8495140588377835,0.6975758559425594
446,1,6,8,3.7535222144716017e-7,2.2081624263644254e-5,4.5101645841674184e-7,0.9160561975304735,0.6286542782968609,0.6543553846849828
447,8,5,9,8.337103516655677e-5,3.5571601738374793e-4,5.178062006160182e-4,0.8846149467787472,0.8173128283323021,0.608639936172869
448,4,3,2,1.2748278802854575e-7,8.607170208098282e-7,6.38865946362523e-4,0.5889835588395362,0.7680654453259195,0.9712746447011595
449,1,8,5,2.020864394856436e-7,3.2284799075470734e-5,7.147230185616454e-7,0.8955867774835788,0.592744786598254,0.8955165274264291
450,2,9,5,2.7452579147854483e-4,1.5886954821289077e-6,1.157626150182984e-6,0.66091685652046,0.9337021024130517,0.9620565348727396
451,1,7,4,1.0269687714796458e-5,8.386089812251496e-7,3.92583828863622e-5,0.6563274725087686,0.5374747352552367,0.6576312579921214
452,5,7,3,4.8972808580124915e-6,1.0239059732095843e-6,2.3163140018167376e-4,0.5384068540086737,0.781103265965241,0.6682435918987031
453,5,7,2,2.3282187246292008e-7,6.793041527730131e-5,1.1203502976490885e-4,0.852419837897527,0.8652001088559628,0.8315911673937226
454,9,6,10,2.406181224810051e-5,1.914363106171616e-5,2.5894692370528524e-6,0.7498882751845521,0.7502593441931531,0.6011332669853
455,7,2,9,2.2367011426099554e-6,1.1609709710772956e-6,4.5078082653756524e-4,0.6783934897154104,0.7068632766210939,0.6257732157392892
456,0,8,3,7.011049809332094e-4,6.1553046041477e-6,6.983170224058917e-5,0.5529082043858944,0.9867085044673877,0.8307342848229455
457,4,4,7,2.651754913856714e-6,1.2672428709215673e-5,1.995208934329172e-5,0.5112183265408967,0.7564369951878906,0.9285150695185875
458,3,7,5,3.285842856575271e-6,2.238226972404828e-6,2.831143102386237e-5,0.7243379278389038,0.9376433395061177,0.9507995892019243
459,9,1,4,1.6834446042589618e-6,2.1434414868954666e-5,9.365199437040123e-5,0.9408872515732656,0.9501343256542459,0.541000405865023
460,5,2,4,6.949851148924584e-6,3.8649004996069713e-7,3.850437694600551e-4,0.7175490216246108,0.9543969749268144,0.6763358180297073
461,2,8,9,6.920609559080181e-4,2.3733758010557e-6,6.716675949155523e-6,0.9271095179416007,0.7842949038387742,0.9448624946434283
462,7,0,10,1.4165263084780964e-7,1.9304451250338697e-4,3.3594433510897927e-4,0.9248477514366387,0.7879243744370761,0.767915282471804
463,1,5,4,8.105148174102262e-5,1.0861810855572688e-7,2.8696888979778494e-5,0.6675116242012009,0.9164426832378376,0.8328187210969626
464,9,1,4,1.4336386959161643e-5,1.2806618910317578e-6,8.094157819451228e-5,0.9701104657719843,0.9186870347361547,0.7388427521161502
465,10,6,4,7.1549035218315655e-6,3.878812542950463e-6,4.707437986558166e-6,0.809192202782142,0.5860925861808937,0.6432666171389865
466,1,4,2,1.7125318161572602e-4,1.14152470508273e-4,3.3663499542132816e-6,0.6972341100669001,0.9817385893323226,0.7567942448935937
467,8,1,6,3.5229870582906672e-6,2.4722826621287074e-5,9.279762093498834e-4,0.9810809790469939,0.541734805888962,0.7937996692949674
468,6,9,1,3.63054464611275e-7,7.035049535642526e-5,5.871217928029631e-7,0.9102784091453068,0.7134335703368997,0.6609531342430273
469,5,6,7,1.0648251695541852e-4,5.012181448235443e-4,1.7257664046301484e-6,0.6519210758288391,0.5356648741252721,0.6673111872067675
470,8,1,1,3.036469116866682e-7,1.0075587558051118e-5,2.9357987810437628e-5,0.9537590377513552,0.7955964296911844,0.9328597600710345
471,3,2,1,8.550652586605354e-6,1.2998493869503608e-7,1.1777487269007452e-5,0.907165426924359,0.6833896626731149,0.9101367335680406
472,7,9,3,5.448172889247566e-4,1.384647722325619e-6,2.0241803661616945e-5,0.9115635601981775,0.6589128589060856,0.6872456363528036
473,5,5,2,5.8726878098616975e-6,2.1553035273230448e-5,1.5407672022373784e-6,0.7195623272844823,0.7822462252465775,0.7172725184576121
474,1,5,10,9.135062723366128e-5,3.494859518329051e-7,1.551573890150812e-5,0.8644610369640868,0.9048800786946667,0.8661125012655975
475,9,8,1,9.047438695842953e-4,4.791291640518319e-6,1.337662463074612e-7,0.630939576991368,0.615069496997865,0.9411292241946794
476,1,7,8,1.826647511263983e-5,3.973548117438065e-5,1.7084968416205735e-5,0.7880995020883856,0.6956485791746527,0.8860871595450444
477,2,9,9,4.725587830514696e-6,5.261818590376082e-4,1.324831659330828e-7,0.6272351983947446,0.8165693026223453,0.6772988083170495
478,1,8,3,1.4585448895880555e-4,1.9864387773378138e-06,6.597935771381745e-6,0.7783542156886543,0.6454643788993126,0.627582232027431
479,9,6,4,7.191758049113657e-5,7.944909848566614e-6,4.584260634422982e-7,0.5533775926993694,0.9060918446988799,0.7669814640841214
480,6,6,7,3.103227626429941e-4,2.9881594379802093e-4,1.2514181808858461e-4,0.6848918896685354,0.5185309967749053,0.5227057373350253
481,1,8,4,1.2560354040422674e-7,8.592274766781976e-6,7.172455590664504e-5,0.5037534185542026,0.9401391770679037,0.9297725586867891
482,2,2,4,2.337686699570281e-7,3.6065650500542313e-6,4.4649058609700584e-7,0.633230066338554,0.8748723653455963,0.609567708581686
483,10,7,3,1.0279875701948228e-4,1.7238996708880653e-4,2.2421225350261753e-7,0.6855618689676048,0.6527758636969374,0.5134734984081005
484,3,1,5,1.0852000647649788e-6,3.631610831103309e-7,1.6646871048353544e-4,0.8922757559447783,0.797099758815486,0.9835326427371474
485,0,4,6,1.2718010764861988e-5,7.762811696404526e-4,3.1034489846546847e-7,0.5635933151034406,0.846186806935002,0.7748509101952659
486,9,8,9,1.35608145665961e-7,6.048824054717301e-5,4.8092094028934415e-6,0.7682812349897576,0.9441579263058957,0.5963377936609322
487,3,9,9,1.7986981248350315e-7,4.565552953806041e-7,2.3801843808717614e-7,0.5461106693341863,0.8223868523202836,0.6642618422789965
488,3,10,9,3.1871772378823776e-6,6.206905958657203e-7,2.5657972678350706e-7,0.8583851393358781,0.582877520308597,0.5344462043262319
489,5,2,1,3.583969552868317e-4,9.804181563644212e-4,4.656958921866403e-6,0.8557697417248273,0.7469368639615132,0.6585226652038982
490,10,2,6,3.388610062810831e-4,9.623189517766427e-4,3.0322819865777555e-5,0.5744908183695515,0.7405736900857882,0.7055436640335246
491,3,6,2,1.6936079956755398e-6,2.5725615946870017e-6,2.3684906580228536e-7,0.6931737528224475,0.9852485692590708,0.7850743429105496
492,9,2,3,3.772882499445651e-6,7.508732178938005e-4,1.388563975487674e-6,0.7469215311217121,0.6457841800786555,0.6943978879873175
493,6,2,8,1.4524732988605323e-5,7.953426882432167e-4,4.2252557021484026e-7,0.5467787002270342,0.8818958680863724,0.9128995502882171
494,5,7,8,1.1049153292524293e-7,1.0655871368690116e-7,3.976400005426174e-5,0.9176323229857953,0.5608693249748321,0.6667925815980416
495,2,5,6,4.0427914407622915e-5,1.2132272500770113e-7,1.7901551055012708e-7,0.5838668435270665,0.8685093865101225,0.8987956525946501
496,10,5,3,3.44422151152169e-4,4.952989815670753e-6,1.1188165077361945e-5,0.8930288598547922,0.8877632915416034,0.5173678551571211
497,9,1,7,1.8484878329807986e-6,6.4182611690752564e-6,1.0230729057589056e-6,0.5920415041912347,0.8511558531925547,0.5567962882671272
498,9,10,9,1.6406625316952615e-7,8.669009362426239e-4,2.090599511321613e-4,0.5305442687709583,0.5656052894260502,0.6343024269901216
499,9,2,0,1.976958829119977e-7,2.280932975492751e-7,3.6234158448778736e-6,0.5942286091193091,0.938830394451972,0.6972062286984874
500,5,1,6,9.490903195026413e-5,4.23625752502468e-5,5.044510635742749e-7,0.704825223986758,0.6181641840946395,0.8705389727686997
501,7,4,9,1.6000648538486866e-4,1.9151015889987204e-7,7.710729642018719e-7,0.6573393463131506,0.9394607526052278,0.631811779845506
502,8,5,1,1.0082230807688017e-7,6.734629713245302e-5,3.095222503809853e-4,0.9839342681571143,0.9067499803797109,0.7029369884829503
503,4,3,7,8.925483122791688e-4,5.950374255430511e-6,2.609952342205814e-6,0.7607649868316948,0.5402575951531763,0.6184293205339927
504,9,5,4,2.4173354320925332e-4,5.4355757993805774e-5,2.003886617422302e-7,0.7812807044036454,0.9301136886315653,0.6287251328398706
505,4,6,6,1.4674209914493274e-6,2.210996570794842e-4,8.48686195228548e-5,0.5368154334375868,0.9538118502435973,0.7744172356079798
506,6,8,10,8.339099451643217e-4,4.412673846157537e-7,1.0287388258757045e-4,0.6465461495103082,0.9309940858138726,0.7071431170036084
507,6,2,6,1.133507575694827e-5,3.606170286798861e-4,8.968917420003614e-6,0.8063881823334378,0.8604851633937797,0.7599954741740367
508,3,8,8,1.944712906838094e-7,6.325740521552351e-4,2.7214166542344837e-5,0.7874632122791372,0.9219254109130707,0.6133266845499166
509,3,8,7,2.6485742908264452e-5,9.913876634809321e-6,5.710711933072729e-4,0.5261922424315708,0.7327850323551102,0.7402443835447775
510,5,9,3,1.0957370820514771e-06,1.0195470042246947e-4,2.8525062616331346e-5,0.9887086178436875,0.8528833492539125,0.6573040301819565
511,8,8,7,3.271275556202855e-7,1.36537564893065e-7,1.4620924773359328e-5,0.6412600056756055,0.5740939451367595,0.8198512294273823
512,0,1,3,8.36290191462224e-7,6.910288595974157e-5,4.5654497708158765e-4,0.7849766989760101,0.559945341126062,0.7855814699346666
513,1,2,5,2.442377059649939e-7,7.902344528216418e-6,9.121776478725973e-5,0.7021508978294442,0.8320560925585451,0.9156943252749042
514,0,0,1,5.190449434567171e-4,3.764982316489856e-7,7.607615261950873e-5,0.5131051249547163,0.57133279754885,0.9281540358320344
515,2,6,4,6.2824752072659005e-6,5.376227207153335e-7,6.927883303201215e-6,0.8463909831871279,0.9947650866396724,0.9264201035086299
516,9,2,3,4.420202853025461e-5,5.736953456331408e-5,1.0752589696842132e-7,0.996282496037893,0.6475066815450554,0.805411246272386
517,3,5,1,7.379244803521921e-5,2.3303778727811158e-4,7.521991117779716e-4,0.5548843112091999,0.6811060773435748,0.7870034517156892
518,4,7,4,1.0666175395151851e-7,9.3221114879153465e-07,1.7715127430376382e-6,0.8567715280044359,0.8326688181471545,0.902756785206031
519,5,6,8,6.60781729611355e-7,1.67292963389049e-5,1.042827381152387e-7,0.9698020537385019,0.757908406522125,0.9350010161362589
520,8,6,8,3.443828995966888e-6,2.4198131039490736e-6,1.3270973004865765e-5,0.7400422317826888,0.8720397442667744,0.9257372367737116
521,6,2,1,4.047885857768428e-7,5.916556871454097e-7,2.1993696736713686e-4,0.6437405018118443,0.848176850528922,0.7294625018021325
522,10,5,6,1.254660547575556e-5,1.7593698172357613e-7,2.701628474582103e-5,0.9828976325547556,0.8901305344785797,0.8001751386007527
523,2,6,2,1.0380875232322551e-7,9.112077442967382e-7,1.4312342950144953e-5,0.6535315313383472,0.5914213308934122,0.9855328691723989
524,5,5,5,5.719439299092424e-6,6.25829583386132e-6,6.559196125864607e-7,0.9202528479673201,0.6882809594054706,0.8834235364400083
525,7,4,8,1.1460470195506305e-7,5.910635344712575e-5,5.738825117992465e-7,0.8898319374790881,0.5485032382383943,0.9355874466388486
526,8,1,1,7.819322291361453e-6,1.105953772463243e-4,1.0466854315902742e-5,0.519535657121567,0.6257204362284392,0.6059511169459438
527,7,3,2,9.246939530248692e-5,3.453489076156714e-4,2.3870315472446956e-4,0.7249793413170846,0.6636595420303056,0.9697825654234038
528,9,9,7,1.3343012569735532e-7,3.39073745150592e-7,7.063377565088657e-6,0.8413480211271671,0.9803517682352103,0.957201199486386
529,4,7,7,7.074118472010728e-4,9.611488817004445e-5,1.1658535794560325e-4,0.6505593098051613,0.8548094727826537,0.8735454206948634
530,4,3,6,2.0020599902722826e-5,8.508991497527363e-4,7.819154630187923e-5,0.6119987269396661,0.6415461348710815,0.6417108299005776
531,6,1,9,8.821103744473528e-6,1.1679869574642872e-4,1.0554612855420532e-6,0.616103699937812,0.5132615465740673,0.5678341998452088
532,5,8,3,3.441793045875856e-5,6.746442434509444e-7,7.234930795350141e-4,0.8890193475164706,0.9620756520024734,0.7159356486747275
533,5,9,5,9.027615598157187e-6,2.67372642998665e-7,2.1460328359893349e-4,0.9032787536956604,0.6939319771497976,0.912479740969371
534,0,1,2,1.2718360526419334e-4,1.583827674262996e-4,1.0043904840135761e-4,0.5144392867158167,0.9477115689528873,0.764379801215604
535,6,1,2,3.1195565829715427e-7,7.928081676012886e-5,7.204492749333307e-6,0.5429938448714092,0.8426143791502109,0.7890281711987919
536,2,3,1,3.837368611775292e-5,4.48097060446822e-6,4.0837427281908865e-5,0.632775155890733,0.9281288826236269,0.6209633693729993
537,9,0,9,1.4660431927613668e-7,1.7518706052176533e-7,1.3349414526629332e-6,0.6732808591794456,0.9382784390148009,0.8081908284226665
538,3,4,9,2.30275243675815e-4,2.03460136707205e-4,1.4450941236112338e-5,0.6224342292522779,0.8424469039980322,0.5373935816333396
539,9,9,1,2.34727312902253e-5,5.24727370962857e-5,1.6095169544485098e-4,0.8296174167291028,0.7055987247115699,0.9419697211410385
540,1,0,6,2.937011178194913e-6,3.361059745511945e-6,4.377440169331587e-5,0.6369590467616217,0.840662964687217,0.5596406185972738
541,0,9,2,1.0177460074666578e-7,4.690588366567699e-6,3.3604423655083696e-7,0.7866710562750232,0.7418741293585627,0.5818132373490371
542,0,3,1,6.0358922719386806e-5,6.708721528969153e-4,1.8500933450696575e-4,0.9276749694888713,0.5879725972820307,0.7327882757474435
543,7,8,7,3.906253393606531e-5,4.750831579220984e-7,8.56950615126971e-5,0.9586028371427674,0.8976296466542408,0.5028151468206197
544,6,5,7,2.5002876019323896e-5,1.746463368289343e-5,3.136155007439347e-4,0.6030714476010762,0.6011184435450705,0.8290909218946472
545,8,9,7,4.254592340950876e-6,1.0340458238766016e-7,3.946443553438316e-6,0.5147192701685708,0.7927447345334804,0.7649241215175716
546,7,8,7,4.1771892531402953e-4,9.871594569953719e-7,6.051651916883591e-7,0.9057696982469643,0.7306081539494917,0.6240776254025986
547,10,4,6,1.870553501093837e-4,3.4683655530123578e-6,3.5784964690833043e-4,0.5717329831395764,0.5815969994993647,0.5324307204748038
548,10,0,2,1.611321525890946e-7,2.631668391526336e-6,1.7050908598921602e-4,0.6850284642939223,0.5592746351328678,0.9037171211387031
549,7,9,6,6.426570141672549e-4,5.756547427326855e-7,1.1750048691189302e-6,0.6263653507202398,0.8587621305573265,0.8079755662049866
550,2,6,3,4.533455637500016e-5,6.942982470536898e-7,1.1814741402317812e-4,0.8873832953175297,0.9087392223656643,0.6714641333271284
551,2,5,0,5.927982375393221e-7,2.3910317460288502e-4,1.8964632547348942e-5,0.615529931870522,0.637039890316897,0.9495248828267213
552,3,5,5,7.735192974257978e-7,4.359281035091116e-6,1.3611670330423723e-4,0.5472127713968512,0.5334236545878229,0.7013176234697458
553,5,10,1,1.34093168343563e-5,9.88556124516915e-4,1.6699232280987076e-6,0.7785031926254742,0.7181175270082895,0.5152384289311013
554,10,1,9,2.1843277501660565e-4,4.4905261104182464e-4,7.468358618441395e-4,0.5156178709035739,0.7247064502084395,0.8658150779904099
555,5,7,9,4.975925485905342e-6,5.859376441682629e-4,1.9418384466009185e-4,0.7152497780438279,0.7387962563568726,0.5047776756417006
556,10,1,5,1.4215371031097742e-5,3.221253146033582e-4,6.455663117773907e-6,0.5268189390526385,0.9762792522845557,0.7718355975563171
557,8,7,9,2.840259673771242e-7,1.5848957348713767e-5,9.572247752818932e-4,0.5519779207967221,0.8160657371593407,0.5014476977154846
558,1,8,7,3.36437796074022e-5,3.712369172127751e-7,5.434166725642952e-7,0.7639683039274532,0.7315464537191437,0.7526488307478139
559,7,9,6,5.341125595498619e-5,4.2280853563118994e-7,5.8666703539907935e-6,0.8305388598984573,0.7475364060945576,0.5442618967543822
560,10,2,4,4.3249843356934874e-4,1.7576628440487253e-5,9.83160880786729e-5,0.8705168880367419,0.6359583827904426,0.6368574920775136
561,5,9,6,1.5288050275896185e-7,5.500398789072961e-4,1.9209638439387727e-4,0.8137824181992328,0.8657354851984419,0.9323456039814046
562,8,6,3,2.5083251601240456e-4,4.1293675252719157e-7,2.6517648288776406e-4,0.9228944363301852,0.9489765740595758,0.6193624819773249
563,7,0,6,5.772246801482043e-4,7.545757559850189e-7,3.0079871117907702e-6,0.948830316268839,0.7127840368348406,0.6701315234294161
564,8,1,7,3.160385276037683e-5,9.089277302787023e-4,2.1140594550442147e-5,0.9415710507726762,0.5478668660247932,0.9118733023268869
565,5,8,8,6.346178511350122e-5,3.146713999308497e-7,1.182442054253093e-6,0.8951067675109953,0.5264023181030061,0.5713725867233006
566,6,5,6,7.566802495109546e-4,7.223655429741056e-5,7.08141986214225e-5,0.7109095368657727,0.7532646085887682,0.5904895326711703
567,4,5,9,2.825978372065847e-6,1.2327935738679907e-4,1.2793937523675723e-5,0.6120434548954945,0.7912006328067509,0.9787581329456297
568,1,8,0,4.894341298897435e-4,5.277035865742398e-6,1.320718851026332e-4,0.8454721382558346,0.875501249212306,0.8320943943355232
569,1,10,5,2.4902811390165442e-6,4.081692567174339e-7,1.533889059730042e-5,0.9340033091878286,0.838594435075298,0.6904278909845744
570,9,8,1,4.189837971923966e-7,1.5430248450713743e-7,3.216246019619846e-7,0.7719640199863351,0.9205930106083398,0.6220768138004933
571,8,1,7,9.840562154770941e-5,7.222867876019166e-7,5.69173695914201e-5,0.7328523483895697,0.5144725943679223,0.7487801163732074
572,0,7,8,1.7419785829298928e-5,3.503327630801888e-4,1.5509830451812151e-6,0.9693511275565252,0.9750808078277624,0.9235431660688482
573,9,5,8,1.8926566547020118e-6,1.539810146525211e-6,6.198527596435174e-6,0.8677295832250966,0.8396989606457064,0.598652067635674
574,10,10,0,3.31130485116168e-7,2.073291944257369e-7,2.173835828851027e-7,0.8809556265441933,0.6922127087572589,0.5686374924757983
575,8,1,5,2.578110465129393e-7,4.165190759002462e-5,7.553222619629272e-5,0.9682478142385371,0.8225182177051902,0.6427562705029268
576,2,8,0,1.6428593752425838e-6,4.929076619519545e-4,8.472768059122119e-6,0.8470124579307158,0.6170451608983567,0.7792341016560094
577,1,9,4,1.7766350034962268e-4,1.3530337781901332e-6,8.192562505855203e-7,0.797183580308687,0.7888266478029545,0.8205169007435906
578,6,1,9,1.3898186263150657e-7,6.147332384756164e-5,1.623923578543994e-7,0.8079689143234864,0.59759127803077,0.7962796709681861
579,2,6,7,2.459685536470583e-5,1.3745678236992638e-4,2.965887175625786e-4,0.598407361882506,0.6910293802523519,0.6893156731533818
580,7,5,5,3.082259980823438e-5,2.0109537137756825e-4,1.580244344271348e-4,0.7979380626807688,0.6616194998500868,0.5925569646280492
581,10,2,8,6.056027663733529e-4,1.0362776455782907e-5,6.591380961094584e-4,0.5779576176190748,0.9481829908441286,0.8094217039856594
582,10,3,6,1.151375119693551e-6,1.1490552366724003e-7,5.03208162603773e-6,0.8756390968388879,0.6561131366967456,0.7121843693119008
583,4,9,3,3.571356437629985e-7,1.138266549941183e-5,4.139973604966677e-4,0.6876796716812532,0.7371531434534118,0.9925850332691335
584,9,8,8,6.103331963471379e-7,3.666715815660722e-7,1.0865756267114336e-4,0.9266754222301534,0.7846091586798429,0.7778968516037567
585,4,2,4,5.225460160606847e-4,2.760578941448407e-4,3.442915095846095e-6,0.9242897307170788,0.9223346279296093,0.9139339423896744
586,1,7,1,4.463570754325731e-6,1.7352736481351872e-5,5.464227026341823e-7,0.6768415206251666,0.7788630781311077,0.7707587039767532
587,1,3,1,3.1355453568897827e-4,2.91758488401897e-6,4.197628125823797e-5,0.8005378561826655,0.6816263281414285,0.9922647500323365
588,6,8,8,5.932539973423804e-4,1.0644709787928362e-4,8.781405401289934e-7,0.7201393378854264,0.7352390654885675,0.7129881198961521
589,3,3,3,9.595181371409845e-6,2.733976650117408e-7,5.653632641428754e-6,0.8681144800580805,0.6900923630194739,0.7574259429391241
590,3,2,0,9.821022412484842e-7,2.5585907549047797e-7,1.614821714386023e-5,0.5386759777432307,0.659821431766497,0.5495003405570751
591,1,1,8,4.3473788953023956e-7,5.750721495341336e-6,1.051145257632709e-7,0.7651522005544975,0.7515973083324498,0.9910850791592384
592,0,8,2,2.5778019332943882e-5,9.206517815485992e-6,3.184210620455322e-5,0.6839032312877243,0.6555909261557972,0.9361911716647446
593,5,3,8,1.1083642787048844e-7,2.8968516868674814e-4,3.526433951142065e-4,0.5537717867783504,0.9172744737714529,0.5788098254444776
594,8,7,10,8.645646069702822e-5,1.8712482911612864e-6,4.347884622542803e-6,0.9541056185859489,0.8533021703173872,0.636384915614035
595,7,4,2,1.6198667469871852e-6,8.569501051560336e-5,3.301244770240067e-5,0.861138531813398,0.9943682024185545,0.5277769870414631
596,3,8,2,7.877503300737892e-4,6.402816460071082e-5,5.212116341180378e-6,0.6297231060339836,0.5905803712420166,0.5537635326314485
597,9,1,2,7.320713767802644e-7,1.6097633611476906e-6,1.3427805742180428e-4,0.6218507226408692,0.648098105509067,0.5628029805148254
598,3,4,7,7.382230744490179e-7,4.5871437743335646e-7,9.761745080161196e-6,0.6035907173164887,0.5674803211324615,0.5608564030261477
599,1,5,7,7.721020398116971e-4,3.8177108328612743e-7,4.8710296597738296e-06,0.7395881451657043,0.8766518455909099,0.512182608599891
600,8,1,7,1.8650470409069902e-7,1.2846639077130557e-4,3.1085855066203605e-4,0.6667573505099863,0.5699905035597039,0.9216168000177714
601,9,6,2,2.62288959316918e-5,3.640936009749722e-4,2.904933303962371e-7,0.5439183900214266,0.5338457673996454,0.8097675807804334
602,3,1,10,2.2333802844460936e-4,1.3613912477767527e-4,2.9300958983578964e-4,0.701268191503128,0.7619733356414362,0.8975117115020985
603,10,3,3,1.4207650427218388e-6,5.29899145748543e-4,2.7307718983335072e-5,0.914517923971056,0.5771353317745961,0.9566599682327359
604,6,9,5,7.107270687718548e-6,8.088059865325462e-4,9.514985036893483e-4,0.5669921145379776,0.6345094267866807,0.9546163353526499
605,0,7,9,4.493596877139887e-5,9.008395526095494e-7,1.5177361888652754e-5,0.6511735454817535,0.5611931074450258,0.5776381456949748
